"yr","mo.ab","site","mo.no","mo.no0.5","NDVI","mo.no.char","i","mo.char","i.new","day.num","julian","days.elapsed","date"
"2004","a","broadleaf",11,11,NA,NA,NA,NA,803,7,312,51162,"7/11/2004"
"2004","a","Lloyd",11,11,NA,NA,NA,NA,815,7,312,51162,"7/11/2004"
"2004","a","scrub",11,11,NA,NA,NA,NA,827,7,312,51162,"7/11/2004"
"2004","b","broadleaf",11,11.5,NA,NA,NA,NA,839,22,327,51489,"22/11/2004"
"2004","b","Lloyd",11,11.5,NA,NA,NA,NA,851,22,327,51489,"22/11/2004"
"2004","b","scrub",11,11.5,NA,NA,NA,NA,863,22,327,51489,"22/11/2004"
"2004","a","broadleaf",12,12,NA,NA,NA,NA,804,7,342,51831,"7/12/2004"
"2004","a","Lloyd",12,12,NA,NA,NA,NA,816,7,342,51831,"7/12/2004"
"2004","a","scrub",12,12,NA,NA,NA,NA,828,7,342,51831,"7/12/2004"
"2004","b","broadleaf",12,12.5,NA,NA,NA,NA,840,22,357,52188,"22/12/2004"
"2004","b","Lloyd",12,12.5,NA,NA,NA,NA,852,22,357,52188,"22/12/2004"
"2004","b","scrub",12,12.5,NA,NA,NA,NA,864,22,357,52188,"22/12/2004"
"2005","a","broadleaf",1,1,0.7514,"1",277,"Jan",865,7,7,52195,"7/1/2005"
"2005","a","Lloyd",1,1,0.6636,"1",277,"Jan",877,7,7,52195,"7/1/2005"
"2005","a","scrub",1,1,0.4923,"1",277,"Jan",889,7,7,52195,"7/1/2005"
"2005","b","broadleaf",1,1.5,0.7153,"1",278,"Jan",901,22,22,52217,"22/1/2005"
"2005","b","Lloyd",1,1.5,0.6231,"1",278,"Jan",913,22,22,52217,"22/1/2005"
"2005","b","scrub",1,1.5,0.4605,"1",278,"Jan",925,22,22,52217,"22/1/2005"
"2005","a","broadleaf",2,2,0.6561,"2",279,"Feb",866,7,38,52255,"7/2/2005"
"2005","a","Lloyd",2,2,0.6309,"2",279,"Feb",878,7,38,52255,"7/2/2005"
"2005","a","scrub",2,2,0.4607,"2",279,"Feb",890,7,38,52255,"7/2/2005"
"2005","b","broadleaf",2,2.5,0.6533,"2",280,"Feb",902,22,53,52308,"22/2/2005"
"2005","b","Lloyd",2,2.5,0.6331,"2",280,"Feb",914,22,53,52308,"22/2/2005"
"2005","b","scrub",2,2.5,0.4157,"2",280,"Feb",926,22,53,52308,"22/2/2005"
"2005","a","broadleaf",3,3,0.6533,"3",281,"Mar",867,7,66,52374,"7/3/2005"
"2005","a","Lloyd",3,3,0.6374,"3",281,"Mar",879,7,66,52374,"7/3/2005"
"2005","a","scrub",3,3,0.398,"3",281,"Mar",891,7,66,52374,"7/3/2005"
"2005","b","broadleaf",3,3.5,0.6219,"3",282,"Mar",903,22,81,52455,"22/3/2005"
"2005","b","Lloyd",3,3.5,0.6157,"3",282,"Mar",915,22,81,52455,"22/3/2005"
"2005","b","scrub",3,3.5,0.3691,"3",282,"Mar",927,22,81,52455,"22/3/2005"
"2005","a","broadleaf",4,4,0.6293,"4",283,"Apr",868,7,97,52552,"7/4/2005"
"2005","a","Lloyd",4,4,0.6184,"4",283,"Apr",880,7,97,52552,"7/4/2005"
"2005","a","scrub",4,4,0.3731,"4",283,"Apr",892,7,97,52552,"7/4/2005"
"2005","b","broadleaf",4,4.5,0.6653,"4",284,"Apr",904,22,112,52664,"22/4/2005"
"2005","b","Lloyd",4,4.5,0.6588,"4",284,"Apr",916,22,112,52664,"22/4/2005"
"2005","b","scrub",4,4.5,0.398,"4",284,"Apr",928,22,112,52664,"22/4/2005"
"2005","a","broadleaf",5,5,0.6929,"5",285,"May",869,7,127,52791,"7/5/2005"
"2005","a","Lloyd",5,5,0.6191,"5",285,"May",881,7,127,52791,"7/5/2005"
"2005","a","scrub",5,5,0.4356,"5",285,"May",893,7,127,52791,"7/5/2005"
"2005","b","broadleaf",5,5.5,0.7338,"5",286,"May",905,22,142,52933,"22/5/2005"
"2005","b","Lloyd",5,5.5,0.5735,"5",286,"May",917,22,142,52933,"22/5/2005"
"2005","b","scrub",5,5.5,0.4507,"5",286,"May",929,22,142,52933,"22/5/2005"
"2005","a","broadleaf",6,6,0.7105,"6",287,"Jun",870,7,158,53091,"7/6/2005"
"2005","a","Lloyd",6,6,0.6379,"6",287,"Jun",882,7,158,53091,"7/6/2005"
"2005","a","scrub",6,6,0.4943,"6",287,"Jun",894,7,158,53091,"7/6/2005"
"2005","b","broadleaf",6,6.5,0.8224,"6",288,"Jun",906,22,173,53264,"22/6/2005"
"2005","b","Lloyd",6,6.5,0.6388,"6",288,"Jun",918,22,173,53264,"22/6/2005"
"2005","b","scrub",6,6.5,0.565,"6",288,"Jun",930,22,173,53264,"22/6/2005"
"2005","a","broadleaf",7,7,0.7799,"7",289,"Jul",871,7,188,53452,"7/7/2005"
"2005","a","Lloyd",7,7,0.6122,"7",289,"Jul",883,7,188,53452,"7/7/2005"
"2005","a","scrub",7,7,0.5212,"7",289,"Jul",895,7,188,53452,"7/7/2005"
"2005","b","broadleaf",7,7.5,0.7503,"7",290,"Jul",907,22,203,53655,"22/7/2005"
"2005","b","Lloyd",7,7.5,0.6366,"7",290,"Jul",919,22,203,53655,"22/7/2005"
"2005","b","scrub",7,7.5,0.4476,"7",290,"Jul",931,22,203,53655,"22/7/2005"
"2005","a","broadleaf",8,8,0.7188,"8",291,"Aug",872,7,219,53874,"7/8/2005"
"2005","a","Lloyd",8,8,0.671,"8",291,"Aug",884,7,219,53874,"7/8/2005"
"2005","a","scrub",8,8,0.5471,"8",291,"Aug",896,7,219,53874,"7/8/2005"
"2005","b","broadleaf",8,8.5,0.694,"8",292,"Aug",908,22,234,54108,"22/8/2005"
"2005","b","Lloyd",8,8.5,0.5974,"8",292,"Aug",920,22,234,54108,"22/8/2005"
"2005","b","scrub",8,8.5,0.4794,"8",292,"Aug",932,22,234,54108,"22/8/2005"
"2005","a","broadleaf",9,9,0.6531,"9",293,"Sep",873,7,250,54358,"7/9/2005"
"2005","a","Lloyd",9,9,0.6871,"9",293,"Sep",885,7,250,54358,"7/9/2005"
"2005","a","scrub",9,9,0.3928,"9",293,"Sep",897,7,250,54358,"7/9/2005"
"2005","b","broadleaf",9,9.5,0.7181,"9",294,"Sep",909,22,265,54623,"22/9/2005"
"2005","b","Lloyd",9,9.5,0.708,"9",294,"Sep",921,22,265,54623,"22/9/2005"
"2005","b","scrub",9,9.5,0.4884,"9",294,"Sep",933,22,265,54623,"22/9/2005"
"2005","a","broadleaf",10,10,0.8134,"10",295,"Oct",874,7,280,54903,"7/10/2005"
"2005","a","Lloyd",10,10,0.5343,"10",295,"Oct",886,7,280,54903,"7/10/2005"
"2005","a","scrub",10,10,0.4834,"10",295,"Oct",898,7,280,54903,"7/10/2005"
"2005","b","broadleaf",10,10.5,0.8319,"10",296,"Oct",910,22,295,55198,"22/10/2005"
"2005","b","Lloyd",10,10.5,0.5822,"10",296,"Oct",922,22,295,55198,"22/10/2005"
"2005","b","scrub",10,10.5,0.5351,"10",296,"Oct",934,22,295,55198,"22/10/2005"
"2005","a","broadleaf",11,11,0.8298,"11",297,"Nov",875,7,311,55509,"7/11/2005"
"2005","a","Lloyd",11,11,0.6889,"11",297,"Nov",887,7,311,55509,"7/11/2005"
"2005","a","scrub",11,11,0.6187,"11",297,"Nov",899,7,311,55509,"7/11/2005"
"2005","b","broadleaf",11,11.5,0.8569,"11",298,"Nov",911,22,326,55835,"22/11/2005"
"2005","b","Lloyd",11,11.5,0.6984,"11",298,"Nov",923,22,326,55835,"22/11/2005"
"2005","b","scrub",11,11.5,0.5582,"11",298,"Nov",935,22,326,55835,"22/11/2005"
"2005","a","broadleaf",12,12,0.8039,"12",299,"Dec",876,7,341,56176,"7/12/2005"
"2005","a","Lloyd",12,12,0.7215,"12",299,"Dec",888,7,341,56176,"7/12/2005"
"2005","a","scrub",12,12,0.5322,"12",299,"Dec",900,7,341,56176,"7/12/2005"
"2005","b","broadleaf",12,12.5,0.8198,"12",300,"Dec",912,22,356,56532,"22/12/2005"
"2005","b","Lloyd",12,12.5,0.7032,"12",300,"Dec",924,22,356,56532,"22/12/2005"
"2005","b","scrub",12,12.5,0.5242,"12",300,"Dec",936,22,356,56532,"22/12/2005"
"2006","a","broadleaf",1,1,0.6986,"1",301,"Jan",937,7,7,56539,"7/1/2006"
"2006","a","Lloyd",1,1,0.6775,"1",301,"Jan",949,7,7,56539,"7/1/2006"
"2006","a","scrub",1,1,0.5095,"1",301,"Jan",961,7,7,56539,"7/1/2006"
"2006","b","broadleaf",1,1.5,0.6721,"1",302,"Jan",973,22,22,56561,"22/1/2006"
"2006","b","Lloyd",1,1.5,0.6807,"1",302,"Jan",985,22,22,56561,"22/1/2006"
"2006","b","scrub",1,1.5,0.4512,"1",302,"Jan",997,22,22,56561,"22/1/2006"
"2006","a","broadleaf",2,2,0.6695,"2",303,"Feb",938,7,38,56599,"7/2/2006"
"2006","a","Lloyd",2,2,0.6682,"2",303,"Feb",950,7,38,56599,"7/2/2006"
"2006","a","scrub",2,2,0.483,"2",303,"Feb",962,7,38,56599,"7/2/2006"
"2006","b","broadleaf",2,2.5,0.702,"2",304,"Feb",974,22,53,56652,"22/2/2006"
"2006","b","Lloyd",2,2.5,0.6654,"2",304,"Feb",986,22,53,56652,"22/2/2006"
"2006","b","scrub",2,2.5,0.4717,"2",304,"Feb",998,22,53,56652,"22/2/2006"
"2006","a","broadleaf",3,3,0.696,"3",305,"Mar",939,7,66,56718,"7/3/2006"
"2006","a","Lloyd",3,3,0.6397,"3",305,"Mar",951,7,66,56718,"7/3/2006"
"2006","a","scrub",3,3,0.4787,"3",305,"Mar",963,7,66,56718,"7/3/2006"
"2006","b","broadleaf",3,3.5,0.6815,"3",306,"Mar",975,22,81,56799,"22/3/2006"
"2006","b","Lloyd",3,3.5,0.6246,"3",306,"Mar",987,22,81,56799,"22/3/2006"
"2006","b","scrub",3,3.5,0.4375,"3",306,"Mar",999,22,81,56799,"22/3/2006"
"2006","a","broadleaf",4,4,0.7337,"4",307,"Apr",940,7,97,56896,"7/4/2006"
"2006","a","Lloyd",4,4,0.6175,"4",307,"Apr",952,7,97,56896,"7/4/2006"
"2006","a","scrub",4,4,0.3802,"4",307,"Apr",964,7,97,56896,"7/4/2006"
"2006","b","broadleaf",4,4.5,0.737,"4",308,"Apr",976,22,112,57008,"22/4/2006"
"2006","b","Lloyd",4,4.5,0.5988,"4",308,"Apr",988,22,112,57008,"22/4/2006"
"2006","b","scrub",4,4.5,0.4863,"4",308,"Apr",1000,22,112,57008,"22/4/2006"
"2006","a","broadleaf",5,5,0.6925,"5",309,"May",941,7,127,57135,"7/5/2006"
"2006","a","Lloyd",5,5,0.5973,"5",309,"May",953,7,127,57135,"7/5/2006"
"2006","a","scrub",5,5,0.523,"5",309,"May",965,7,127,57135,"7/5/2006"
"2006","b","broadleaf",5,5.5,0.7883,"5",310,"May",977,22,142,57277,"22/5/2006"
"2006","b","Lloyd",5,5.5,0.6264,"5",310,"May",989,22,142,57277,"22/5/2006"
"2006","b","scrub",5,5.5,0.5444,"5",310,"May",1001,22,142,57277,"22/5/2006"
"2006","a","broadleaf",6,6,0.7149,"6",311,"Jun",942,7,158,57435,"7/6/2006"
"2006","a","Lloyd",6,6,0.6242,"6",311,"Jun",954,7,158,57435,"7/6/2006"
"2006","a","scrub",6,6,0.5359,"6",311,"Jun",966,7,158,57435,"7/6/2006"
"2006","b","broadleaf",6,6.5,0.7524,"6",312,"Jun",978,22,173,57608,"22/6/2006"
"2006","b","Lloyd",6,6.5,0.6515,"6",312,"Jun",990,22,173,57608,"22/6/2006"
"2006","b","scrub",6,6.5,0.5923,"6",312,"Jun",1002,22,173,57608,"22/6/2006"
"2006","a","broadleaf",7,7,0.6873,"7",313,"Jul",943,7,188,57796,"7/7/2006"
"2006","a","Lloyd",7,7,0.6581,"7",313,"Jul",955,7,188,57796,"7/7/2006"
"2006","a","scrub",7,7,0.5898,"7",313,"Jul",967,7,188,57796,"7/7/2006"
"2006","b","broadleaf",7,7.5,0.7079,"7",314,"Jul",979,22,203,57999,"22/7/2006"
"2006","b","Lloyd",7,7.5,0.7126,"7",314,"Jul",991,22,203,57999,"22/7/2006"
"2006","b","scrub",7,7.5,0.4897,"7",314,"Jul",1003,22,203,57999,"22/7/2006"
"2006","a","broadleaf",8,8,0.6385,"8",315,"Aug",944,7,219,58218,"7/8/2006"
"2006","a","Lloyd",8,8,0.6935,"8",315,"Aug",956,7,219,58218,"7/8/2006"
"2006","a","scrub",8,8,0.4495,"8",315,"Aug",968,7,219,58218,"7/8/2006"
"2006","b","broadleaf",8,8.5,0.6438,"8",316,"Aug",980,22,234,58452,"22/8/2006"
"2006","b","Lloyd",8,8.5,0.6768,"8",316,"Aug",992,22,234,58452,"22/8/2006"
"2006","b","scrub",8,8.5,0.4409,"8",316,"Aug",1004,22,234,58452,"22/8/2006"
"2006","a","broadleaf",9,9,0.7464,"9",317,"Sep",945,7,250,58702,"7/9/2006"
"2006","a","Lloyd",9,9,0.6237,"9",317,"Sep",957,7,250,58702,"7/9/2006"
"2006","a","scrub",9,9,0.494,"9",317,"Sep",969,7,250,58702,"7/9/2006"
"2006","b","broadleaf",9,9.5,0.8148,"9",318,"Sep",981,22,265,58967,"22/9/2006"
"2006","b","Lloyd",9,9.5,0.6242,"9",318,"Sep",993,22,265,58967,"22/9/2006"
"2006","b","scrub",9,9.5,0.612,"9",318,"Sep",1005,22,265,58967,"22/9/2006"
"2006","a","broadleaf",10,10,0.7815,"10",319,"Oct",946,7,280,59247,"7/10/2006"
"2006","a","Lloyd",10,10,0.6444,"10",319,"Oct",958,7,280,59247,"7/10/2006"
"2006","a","scrub",10,10,0.5521,"10",319,"Oct",970,7,280,59247,"7/10/2006"
"2006","b","broadleaf",10,10.5,0.7592,"10",320,"Oct",982,22,295,59542,"22/10/2006"
"2006","b","Lloyd",10,10.5,0.6682,"10",320,"Oct",994,22,295,59542,"22/10/2006"
"2006","b","scrub",10,10.5,0.5258,"10",320,"Oct",1006,22,295,59542,"22/10/2006"
"2006","a","broadleaf",11,11,0.7934,"11",321,"Nov",947,7,311,59853,"7/11/2006"
"2006","a","Lloyd",11,11,0.7189,"11",321,"Nov",959,7,311,59853,"7/11/2006"
"2006","a","scrub",11,11,0.6077,"11",321,"Nov",971,7,311,59853,"7/11/2006"
"2006","b","broadleaf",11,11.5,0.8251,"11",322,"Nov",983,22,326,60179,"22/11/2006"
"2006","b","Lloyd",11,11.5,0.6604,"11",322,"Nov",995,22,326,60179,"22/11/2006"
"2006","b","scrub",11,11.5,0.594,"11",322,"Nov",1007,22,326,60179,"22/11/2006"
"2006","a","broadleaf",12,12,0.8593,"12",323,"Dec",948,7,341,60520,"7/12/2006"
"2006","a","Lloyd",12,12,0.7044,"12",323,"Dec",960,7,341,60520,"7/12/2006"
"2006","a","scrub",12,12,0.5881,"12",323,"Dec",972,7,341,60520,"7/12/2006"
"2006","b","broadleaf",12,12.5,0.8234,"12",324,"Dec",984,22,356,60876,"22/12/2006"
"2006","b","Lloyd",12,12.5,0.6982,"12",324,"Dec",996,22,356,60876,"22/12/2006"
"2006","b","scrub",12,12.5,0.553,"12",324,"Dec",1008,22,356,60876,"22/12/2006"
"2007","a","broadleaf",1,1,0.8174,"1",325,"Jan",1009,7,7,60883,"7/1/2007"
"2007","a","Lloyd",1,1,0.7021,"1",325,"Jan",1021,7,7,60883,"7/1/2007"
"2007","a","scrub",1,1,0.5384,"1",325,"Jan",1033,7,7,60883,"7/1/2007"
"2007","b","broadleaf",1,1.5,0.7619,"1",326,"Jan",1045,22,22,60905,"22/1/2007"
"2007","b","Lloyd",1,1.5,0.7095,"1",326,"Jan",1057,22,22,60905,"22/1/2007"
"2007","b","scrub",1,1.5,0.5008,"1",326,"Jan",1069,22,22,60905,"22/1/2007"
"2007","a","broadleaf",2,2,0.7277,"2",327,"Feb",1010,7,38,60943,"7/2/2007"
"2007","a","Lloyd",2,2,0.6904,"2",327,"Feb",1022,7,38,60943,"7/2/2007"
"2007","a","scrub",2,2,0.4777,"2",327,"Feb",1034,7,38,60943,"7/2/2007"
"2007","b","broadleaf",2,2.5,0.6839,"2",328,"Feb",1046,22,53,60996,"22/2/2007"
"2007","b","Lloyd",2,2.5,0.6935,"2",328,"Feb",1058,22,53,60996,"22/2/2007"
"2007","b","scrub",2,2.5,0.4555,"2",328,"Feb",1070,22,53,60996,"22/2/2007"
"2007","a","broadleaf",3,3,0.6984,"3",329,"Mar",1011,7,66,61062,"7/3/2007"
"2007","a","Lloyd",3,3,0.706,"3",329,"Mar",1023,7,66,61062,"7/3/2007"
"2007","a","scrub",3,3,0.4572,"3",329,"Mar",1035,7,66,61062,"7/3/2007"
"2007","b","broadleaf",3,3.5,0.6822,"3",330,"Mar",1047,22,81,61143,"22/3/2007"
"2007","b","Lloyd",3,3.5,0.669,"3",330,"Mar",1059,22,81,61143,"22/3/2007"
"2007","b","scrub",3,3.5,0.4539,"3",330,"Mar",1071,22,81,61143,"22/3/2007"
"2007","a","broadleaf",4,4,0.8474,"4",331,"Apr",1012,7,97,61240,"7/4/2007"
"2007","a","Lloyd",4,4,0.6498,"4",331,"Apr",1024,7,97,61240,"7/4/2007"
"2007","a","scrub",4,4,0.4805,"4",331,"Apr",1036,7,97,61240,"7/4/2007"
"2007","b","broadleaf",4,4.5,0.7036,"4",332,"Apr",1048,22,112,61352,"22/4/2007"
"2007","b","Lloyd",4,4.5,0.6752,"4",332,"Apr",1060,22,112,61352,"22/4/2007"
"2007","b","scrub",4,4.5,0.4734,"4",332,"Apr",1072,22,112,61352,"22/4/2007"
"2007","a","broadleaf",5,5,0.7652,"5",333,"May",1013,7,127,61479,"7/5/2007"
"2007","a","Lloyd",5,5,0.6748,"5",333,"May",1025,7,127,61479,"7/5/2007"
"2007","a","scrub",5,5,0.4743,"5",333,"May",1037,7,127,61479,"7/5/2007"
"2007","b","broadleaf",5,5.5,0.7181,"5",334,"May",1049,22,142,61621,"22/5/2007"
"2007","b","Lloyd",5,5.5,0.6736,"5",334,"May",1061,22,142,61621,"22/5/2007"
"2007","b","scrub",5,5.5,0.4101,"5",334,"May",1073,22,142,61621,"22/5/2007"
"2007","a","broadleaf",6,6,0.7234,"6",335,"Jun",1014,7,158,61779,"7/6/2007"
"2007","a","Lloyd",6,6,0.6468,"6",335,"Jun",1026,7,158,61779,"7/6/2007"
"2007","a","scrub",6,6,0.3845,"6",335,"Jun",1038,7,158,61779,"7/6/2007"
"2007","b","broadleaf",6,6.5,0.7686,"6",336,"Jun",1050,22,173,61952,"22/6/2007"
"2007","b","Lloyd",6,6.5,0.6912,"6",336,"Jun",1062,22,173,61952,"22/6/2007"
"2007","b","scrub",6,6.5,0.3905,"6",336,"Jun",1074,22,173,61952,"22/6/2007"
"2007","a","broadleaf",7,7,0.5848,"7",337,"Jul",1015,7,188,62140,"7/7/2007"
"2007","a","Lloyd",7,7,0.6545,"7",337,"Jul",1027,7,188,62140,"7/7/2007"
"2007","a","scrub",7,7,0.3528,"7",337,"Jul",1039,7,188,62140,"7/7/2007"
"2007","b","broadleaf",7,7.5,0.6575,"7",338,"Jul",1051,22,203,62343,"22/7/2007"
"2007","b","Lloyd",7,7.5,0.6873,"7",338,"Jul",1063,22,203,62343,"22/7/2007"
"2007","b","scrub",7,7.5,0.3648,"7",338,"Jul",1075,22,203,62343,"22/7/2007"
"2007","a","broadleaf",8,8,0.6548,"8",339,"Aug",1016,7,219,62562,"7/8/2007"
"2007","a","Lloyd",8,8,0.6495,"8",339,"Aug",1028,7,219,62562,"7/8/2007"
"2007","a","scrub",8,8,0.3315,"8",339,"Aug",1040,7,219,62562,"7/8/2007"
"2007","b","broadleaf",8,8.5,0.7806,"8",340,"Aug",1052,22,234,62796,"22/8/2007"
"2007","b","Lloyd",8,8.5,0.6931,"8",340,"Aug",1064,22,234,62796,"22/8/2007"
"2007","b","scrub",8,8.5,0.4692,"8",340,"Aug",1076,22,234,62796,"22/8/2007"
"2007","a","broadleaf",9,9,0.6685,"9",341,"Sep",1017,7,250,63046,"7/9/2007"
"2007","a","Lloyd",9,9,0.6558,"9",341,"Sep",1029,7,250,63046,"7/9/2007"
"2007","a","scrub",9,9,0.4777,"9",341,"Sep",1041,7,250,63046,"7/9/2007"
"2007","b","broadleaf",9,9.5,0.677,"9",342,"Sep",1053,22,265,63311,"22/9/2007"
"2007","b","Lloyd",9,9.5,0.6951,"9",342,"Sep",1065,22,265,63311,"22/9/2007"
"2007","b","scrub",9,9.5,0.4486,"9",342,"Sep",1077,22,265,63311,"22/9/2007"
"2007","a","broadleaf",10,10,0.7558,"10",343,"Oct",1018,7,280,63591,"7/10/2007"
"2007","a","Lloyd",10,10,0.6441,"10",343,"Oct",1030,7,280,63591,"7/10/2007"
"2007","a","scrub",10,10,0.5556,"10",343,"Oct",1042,7,280,63591,"7/10/2007"
"2007","b","broadleaf",10,10.5,0.7601,"10",344,"Oct",1054,22,295,63886,"22/10/2007"
"2007","b","Lloyd",10,10.5,0.6354,"10",344,"Oct",1066,22,295,63886,"22/10/2007"
"2007","b","scrub",10,10.5,0.5692,"10",344,"Oct",1078,22,295,63886,"22/10/2007"
"2007","a","broadleaf",11,11,0.7823,"11",345,"Nov",1019,7,311,64197,"7/11/2007"
"2007","a","Lloyd",11,11,0.6678,"11",345,"Nov",1031,7,311,64197,"7/11/2007"
"2007","a","scrub",11,11,0.5831,"11",345,"Nov",1043,7,311,64197,"7/11/2007"
"2007","b","broadleaf",11,11.5,0.7994,"11",346,"Nov",1055,22,326,64523,"22/11/2007"
"2007","b","Lloyd",11,11.5,0.6947,"11",346,"Nov",1067,22,326,64523,"22/11/2007"
"2007","b","scrub",11,11.5,0.5727,"11",346,"Nov",1079,22,326,64523,"22/11/2007"
"2007","a","broadleaf",12,12,0.7866,"12",347,"Dec",1020,7,341,64864,"7/12/2007"
"2007","a","Lloyd",12,12,0.7064,"12",347,"Dec",1032,7,341,64864,"7/12/2007"
"2007","a","scrub",12,12,0.5804,"12",347,"Dec",1044,7,341,64864,"7/12/2007"
"2007","b","broadleaf",12,12.5,0.796,"12",348,"Dec",1056,22,356,65220,"22/12/2007"
"2007","b","Lloyd",12,12.5,0.7228,"12",348,"Dec",1068,22,356,65220,"22/12/2007"
"2007","b","scrub",12,12.5,0.5863,"12",348,"Dec",1080,22,356,65220,"22/12/2007"
"2008","a","broadleaf",1,1,0.7815,"1",349,"Jan",1081,7,7,65227,"7/1/2008"
"2008","a","Lloyd",1,1,0.7177,"1",349,"Jan",1093,7,7,65227,"7/1/2008"
"2008","a","scrub",1,1,0.5615,"1",349,"Jan",1105,7,7,65227,"7/1/2008"
"2008","b","broadleaf",1,1.5,0.7387,"1",350,"Jan",1117,22,22,65249,"22/1/2008"
"2008","b","Lloyd",1,1.5,0.6709,"1",350,"Jan",1129,22,22,65249,"22/1/2008"
"2008","b","scrub",1,1.5,0.5393,"1",350,"Jan",1141,22,22,65249,"22/1/2008"
"2008","a","broadleaf",2,2,0.7258,"2",351,"Feb",1082,7,38,65287,"7/2/2008"
"2008","a","Lloyd",2,2,0.7134,"2",351,"Feb",1094,7,38,65287,"7/2/2008"
"2008","a","scrub",2,2,0.5727,"2",351,"Feb",1106,7,38,65287,"7/2/2008"
"2008","b","broadleaf",2,2.5,0.7132,"2",352,"Feb",1118,22,53,65340,"22/2/2008"
"2008","b","Lloyd",2,2.5,0.7099,"2",352,"Feb",1130,22,53,65340,"22/2/2008"
"2008","b","scrub",2,2.5,0.4965,"2",352,"Feb",1142,22,53,65340,"22/2/2008"
"2008","a","broadleaf",3,3,0.6651,"3",353,"Mar",1083,7,67,65407,"7/3/2008"
"2008","a","Lloyd",3,3,0.7037,"3",353,"Mar",1095,7,67,65407,"7/3/2008"
